,Date,pos,neg,neu,open,close,high,low,compound,Close,Open,High,Low,com
0,2015-01-02,0.04594856239855284,0.15392189994454383,0.8001295566558838,532.5999755859375,529.5499877929688,535.7999877929688,527.8800048828125,-0.10797333754599099,0.040656195560580866,0.04223424462619718,0.04458445601856775,0.04734887710510427,0.40464672735454255
0,2015-01-05,0.10465389937162395,0.06610213723033659,0.8292439818382263,527.1500244140625,519.4600219726562,527.989990234375,517.75,0.03855176214128736,0.028030164569774918,0.03533452424058803,0.03478139857611695,0.034374997190764534,0.513584204216781
0,2015-01-06,0.1452048316597938,0.11841631252318618,0.7363788545131683,520.5,506.6400146484375,521.2100219726562,505.5499877929688,0.026788519136607625,0.011987909059643531,0.026915493029576187,0.026271227115885587,0.018749980701773916,0.5048385489305389
0,2015-01-07,0.18853327780961987,0.022736474126577342,0.7887302279472351,510.9500122070313,505.1499938964844,511.489990234375,503.6499938964844,0.16579680368304253,0.010123378641390679,0.014825064440507796,0.014070707364382318,0.016316586746279227,0.6081874755905867
0,2015-01-08,0.14554484486579888,0.01815257035195824,0.8363025903701782,501.510009765625,506.9100036621094,507.5,495.0199890136719,0.12739227451384064,0.012325758534508569,0.002873878965434451,0.009062497929110958,0.005263813494437608,0.5796347394607075
0,2015-01-09,0.1495151542127132,0.09166480228304859,0.7588200509548187,508.1799926757813,500.7200012207031,508.6000061035156,498.6499938964844,0.057850351929664603,0.004579928266082667,0.0113181779335364,0.010443218337652493,0.009912897871285464,0.5279321874840308
0,2015-01-12,0.1332268886268138,0.06431044898927207,0.8024626493453979,499.239990234375,497.05999755859375,500.2799987792969,490.9100036621094,0.06891643963754174,0.0,0.0,0.0,0.0,0.5361595265283667
0,2015-01-13,0.1036681063473224,0.021752852387726257,0.8745790481567383,502.5700073242188,501.7999877929688,508.6000061035156,497.260009765625,0.08191525395959615,0.005931364353569668,0.004215851862635511,0.010443218337652493,0.008132692688245124,0.5458237959092958
0,2015-01-14,0.0971137963235378,0.1951756581664085,0.7077105522155762,500.4200134277344,505.9299926757813,508.260009765625,498.1600036621094,-0.0980618618428707,0.01109942642347217,0.0014939271611698057,0.010016457176005633,0.009285348868740884,0.41201564337905794
0,2015-01-15,0.15222755372524258,0.44377464801073074,0.40399780198931684,508.8900146484375,504.010009765625,509.75,502.010009765625,-0.2915470942854882,0.008696864892822731,0.012217076460232956,0.011886683094347483,0.014216197119489071,0.26816456887108747
0,2015-01-16,0.04786134604364628,0.18458023481070993,0.7675584137439728,503.1499938964844,510.4599914550781,510.8500061035156,503.0899963378906,-0.13671888876706365,0.016768018963257747,0.004950123611104029,0.01326740350288902,0.01559937671908107,0.38327518194886634
0,2015-01-20,0.09691731110215183,0.024499861337244484,0.8785828232765198,512.77001953125,509.9400024414063,515.6099853515625,509.3699951171875,0.07241744976490735,0.016117333171212556,0.01712922116427329,0.019242098071408087,0.02364240838267262,0.5387624335426485
0,2015-01-21,0.047896629571914616,0.22811979576945304,0.7239835646003485,510.8399963378906,520.3900146484375,521.8499755859375,509.5899963378906,-0.18022316619753842,0.02919390650455911,0.014685782690798233,0.027074492671915973,0.02392417225657295,0.35093091993433434
